jersey_number,player_id,player_name,position,team_name,sortOrder,period,xCoord,yCoord,game_id
11.0,8478439.0,Travis Konecny,R,Philadelphia Flyers,628,3,-74.0,9.0,2023020117
11.0,8478439.0,Travis Konecny,R,Philadelphia Flyers,688,3,-82.0,17.0,2023020268
11.0,8478439.0,Travis Konecny,R,Philadelphia Flyers,706,3,69.0,5.0,2023020417
11.0,8478439.0,Travis Konecny,R,Philadelphia Flyers,711,3,83.0,15.0,2023020072
11.0,8478439.0,Travis Konecny,R,Philadelphia Flyers,804,3,-74.0,0.0,2023020011
6.0,8477948.0,Travis Sanheim,D,Philadelphia Flyers,444,2,-66.0,17.0,2023020417
6.0,8477948.0,Travis Sanheim,D,Philadelphia Flyers,616,3,-85.0,0.0,2023020208
6.0,8477948.0,Travis Sanheim,D,Philadelphia Flyers,655,3,-81.0,-10.0,2023020435
6.0,8477948.0,Travis Sanheim,D,Philadelphia Flyers,671,3,-58.0,3.0,2023020104
11.0,8479365.0,Trent Frederic,C,Boston Bruins,80,1,77.0,-1.0,2023020607
11.0,8479365.0,Trent Frederic,C,Boston Bruins,170,1,83.0,-10.0,2023020006
11.0,8479365.0,Trent Frederic,C,Boston Bruins,210,1,52.0,-2.0,2023020193
11.0,8479365.0,Trent Frederic,C,Boston Bruins,256,1,67.0,-5.0,2023020258
11.0,8479365.0,Trent Frederic,C,Boston Bruins,301,2,-93.0,-7.0,2023020607
11.0,8479365.0,Trent Frederic,C,Boston Bruins,307,2,-78.0,-2.0,2023020462
11.0,8479365.0,Trent Frederic,C,Boston Bruins,469,2,-76.0,-2.0,2023020258
11.0,8479365.0,Trent Frederic,C,Boston Bruins,567,3,82.0,4.0,2023020092
11.0,8479365.0,Trent Frederic,C,Boston Bruins,715,3,-75.0,10.0,2023020574
11.0,8479365.0,Trent Frederic,C,Boston Bruins,818,3,85.0,2.0,2023020364
11.0,8481533.0,Trevor Zegras,C,Anaheim Ducks,15,1,63.0,-8.0,2023020620
11.0,8481533.0,Trevor Zegras,C,Anaheim Ducks,539,3,60.0,5.0,2023020117
11.0,8481533.0,Trevor Zegras,C,Anaheim Ducks,545,3,79.0,-11.0,2023020620
11.0,8481533.0,Trevor Zegras,C,Anaheim Ducks,707,3,86.0,6.0,2023020523
35.0,8477465.0,Tristan Jarry,G,Pittsburgh Penguins,779,3,86.0,-5.0,2023020345
67.0,8483482.0,Tristan Luneau,D,Anaheim Ducks,33,1,73.0,-9.0,2023020352
51.0,8479442.0,Troy Stecher,D,Arizona Coyotes,207,1,-80.0,2.0,2023020218
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,59,1,69.0,-23.0,2023020144
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,80,1,81.0,12.0,2023020059
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,139,1,78.0,-5.0,2023020144
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,177,1,67.0,-19.0,2023020540
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,284,2,-80.0,1.0,2023020479
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,347,2,74.0,11.0,2023020629
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,399,2,74.0,25.0,2023020444
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,652,3,-55.0,18.0,2023020476
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,783,3,-81.0,-13.0,2023020100
19.0,8478873.0,Troy Terry,R,Anaheim Ducks,800,4,-76.0,16.0,2023020144
10.0,8480848.0,Ty Dellandrea,C,Dallas Stars,96,1,-82.0,-11.0,2023020469
6.0,8480834.0,Ty Emberson,D,San Jose Sharks,147,1,32.0,-25.0,2023020314
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,132,1,51.0,24.0,2023020645
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,386,2,-75.0,0.0,2023020403
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,386,2,-75.0,0.0,2023020403
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,386,2,-75.0,0.0,2023020403
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,392,2,75.0,7.0,2023020658
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,506,2,-63.0,4.0,2023020307
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,537,2,-68.0,3.0,2023020091
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,622,3,69.0,20.0,2023020333
52.0,8481789.0,Tye Kartye,L,Seattle Kraken,688,3,80.0,0.0,2023020060
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,74,1,-85.0,2.0,2023020311
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,109,1,-83.0,-1.0,2023020531
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,323,2,84.0,6.0,2023020026
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,398,2,76.0,7.0,2023020190
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,493,3,-79.0,0.0,2023020251
59.0,8477479.0,Tyler Bertuzzi,L,Toronto Maple Leafs,632,3,82.0,1.0,2023020108
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,236,1,-83.0,7.0,2023020198
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,325,2,68.0,-20.0,2023020333
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,506,3,81.0,2.0,2023020024
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,541,2,-75.0,0.0,2023020038
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,602,3,-83.0,3.0,2023020492
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,718,3,-76.0,-20.0,2023020256
90.0,8474870.0,Tyler Johnson,C,Chicago Blackhawks,731,3,85.0,8.0,2023020024
64.0,8477353.0,Tyler Motte,C,Tampa Bay Lightning,120,1,-78.0,-7.0,2023020452
64.0,8477353.0,Tyler Motte,C,Tampa Bay Lightning,222,1,83.0,2.0,2023020488
64.0,8477353.0,Tyler Motte,C,Tampa Bay Lightning,703,3,73.0,3.0,2023020626
57.0,8474574.0,Tyler Myers,D,Vancouver Canucks,290,2,46.0,-8.0,2023020055
57.0,8474574.0,Tyler Myers,D,Vancouver Canucks,525,2,58.0,-23.0,2023020628
57.0,8474574.0,Tyler Myers,D,Vancouver Canucks,620,3,-73.0,13.0,2023020124
71.0,8475752.0,Tyler Pitlick,C,New York Rangers,583,3,-76.0,2.0,2023020308
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,23,1,-85.0,-6.0,2023020356
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,121,1,-80.0,0.0,2023020072
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,157,1,-85.0,11.0,2023020264
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,159,1,-78.0,8.0,2023020505
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,204,1,85.0,18.0,2023020396
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,204,1,85.0,18.0,2023020396
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,204,1,85.0,18.0,2023020396
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,273,2,78.0,1.0,2023020593
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,312,2,80.0,-9.0,2023020264
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,425,2,72.0,-1.0,2023020614
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,526,3,60.0,-27.0,2023020623
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,533,3,-80.0,0.0,2023020194
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,615,3,-78.0,-2.0,2023020593
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,646,3,-82.0,0.0,2023020274
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,695,3,83.0,-5.0,2023020332
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,742,3,-81.0,-6.0,2023020233
91.0,8475794.0,Tyler Seguin,C,Dallas Stars,747,3,-65.0,25.0,2023020636
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,70,1,86.0,16.0,2023020188
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,158,1,80.0,6.0,2023020310
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,277,2,48.0,8.0,2023020463
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,298,2,67.0,-22.0,2023020064
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,323,2,-76.0,7.0,2023020310
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,330,2,-79.0,12.0,2023020099
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,339,2,-85.0,-5.0,2023020127
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,396,2,-78.0,-4.0,2023020099
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,487,2,-62.0,10.0,2023020087
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,613,3,75.0,11.0,2023020087
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,630,3,78.0,-3.0,2023020344
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,656,3,79.0,-6.0,2023020519
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,682,3,-61.0,7.0,2023020245
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,768,3,64.0,-12.0,2023020087
73.0,8475726.0,Tyler Toffoli,C,New Jersey Devils,811,3,3.0,-12.0,2023020602
75.0,8481006.0,Tyler Tucker,D,St. Louis Blues,343,2,-51.0,3.0,2023020013
22.0,8475197.0,Tyson Barrie,D,Nashville Predators,398,2,-64.0,-13.0,2023020455
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,302,2,84.0,-11.0,2023020255
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,420,2,60.0,14.0,2023020374
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,600,3,63.0,21.0,2023020652
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,757,3,-59.0,-16.0,2023020363
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,758,3,-65.0,-5.0,2023020344
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,811,3,-65.0,1.0,2023020344
71.0,8482159.0,Tyson Foerster,R,Philadelphia Flyers,944,5,-75.0,-5.0,2023020312
17.0,8479370.0,Tyson Jost,C,Buffalo Sabres,369,2,-54.0,-3.0,2023020126
17.0,8479370.0,Tyson Jost,C,Buffalo Sabres,564,3,84.0,-7.0,2023020360
26.0,8484304.0,Uvis Balinskis,D,Florida Panthers,255,1,-84.0,-7.0,2023020205
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,91,1,-83.0,-5.0,2023020477
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,135,1,77.0,1.0,2023020492
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,140,1,-76.0,-6.0,2023020445
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,159,1,-79.0,-3.0,2023020240
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,159,1,84.0,-4.0,2023020492
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,264,1,-85.0,-4.0,2023020291
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,264,1,-79.0,4.0,2023020637
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,281,2,68.0,-21.0,2023020525
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,313,2,79.0,-2.0,2023020606
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,346,2,83.0,1.0,2023020582
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,361,2,-80.0,-7.0,2023020306
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,422,2,84.0,-2.0,2023020637
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,475,2,79.0,2.0,2023020275
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,567,3,-81.0,0.0,2023020240
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,597,3,75.0,-2.0,2023020264
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,669,3,-87.0,5.0,2023020445
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,701,3,-73.0,1.0,2023020201
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,717,3,-78.0,-3.0,2023020582
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,763,3,-80.0,2.0,2023020228
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,769,3,-21.0,-34.0,2023020324
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,792,3,18.0,-38.0,2023020046
13.0,8477501.0,Valeri Nichushkin,R,Colorado Avalanche,896,5,-72.0,1.0,2023020624
48.0,8481703.0,Valtteri Puustinen,R,Pittsburgh Penguins,660,3,-64.0,-21.0,2023020533
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,63,1,31.0,19.0,2023020177
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,169,1,43.0,1.0,2023020356
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,257,1,-79.0,-2.0,2023020162
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,346,2,-38.0,0.0,2023020661
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,548,3,43.0,-5.0,2023020594
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,655,3,41.0,-5.0,2023020023
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,722,3,82.0,6.0,2023020246
77.0,8475167.0,Victor Hedman,D,Tampa Bay Lightning,865,5,75.0,2.0,2023020521
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,412,2,-79.0,1.0,2023020372
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,440,2,-85.0,-14.0,2023020229
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,675,3,-61.0,19.0,2023020392
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,675,3,-61.0,19.0,2023020392
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,675,3,-61.0,19.0,2023020392
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,704,3,65.0,-2.0,2023020229
71.0,8478109.0,Victor Olofsson,L,Buffalo Sabres,791,5,78.0,2.0,2023020411
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,137,1,32.0,3.0,2023020277
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,238,1,-81.0,-8.0,2023020523
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,279,1,-63.0,-12.0,2023020625
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,328,2,-51.0,-7.0,2023020060
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,554,3,45.0,2.0,2023020376
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,623,3,43.0,9.0,2023020154
29.0,8478407.0,Vince Dunn,D,Seattle Kraken,769,3,-92.0,28.0,2023020598
73.0,8479576.0,Vincent Desharnais,D,Edmonton Oilers,527,3,34.0,-22.0,2023020129
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,38,1,-76.0,25.0,2023020183
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,51,1,-63.0,-9.0,2023020196
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,56,1,-83.0,15.0,2023020621
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,241,1,86.0,5.0,2023020274
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,379,2,67.0,2.0,2023020183
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,396,2,-75.0,0.0,2023020610
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,419,2,70.0,2.0,2023020358
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,580,3,-66.0,-27.0,2023020621
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,609,3,-77.0,1.0,2023020037
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,640,3,-84.0,22.0,2023020647
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,675,3,-66.0,6.0,2023020462
16.0,8476389.0,Vincent Trocheck,C,New York Rangers,809,4,81.0,11.0,2023020462
10.0,8479968.0,Vinni Lettieri,C,Minnesota Wild,546,3,-82.0,-9.0,2023020480
13.0,8476994.0,Vinnie Hinostroza,C,Pittsburgh Penguins,353,2,87.0,8.0,2023020171
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,68,1,80.0,-4.0,2023020049
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,122,1,81.0,10.0,2023020033
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,215,1,-34.0,-24.0,2023020638
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,330,2,-60.0,25.0,2023020412
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,344,2,-72.0,17.0,2023020382
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,559,3,83.0,6.0,2023020584
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,715,3,82.0,11.0,2023020085
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,790,3,84.0,-7.0,2023020584
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,797,3,83.0,7.0,2023020655
91.0,8475765.0,Vladimir Tarasenko,R,Ottawa Senators,802,3,38.0,12.0,2023020382
7.0,8476480.0,Vladislav Namestnikov,C,Winnipeg Jets,208,1,-74.0,2.0,2023020467
7.0,8476480.0,Vladislav Namestnikov,C,Winnipeg Jets,233,1,-98.0,-13.0,2023020262
7.0,8476480.0,Vladislav Namestnikov,C,Winnipeg Jets,252,1,-75.0,-9.0,2023020619
7.0,8476480.0,Vladislav Namestnikov,C,Winnipeg Jets,522,2,82.0,-2.0,2023020077
71.0,8482652.0,Walker Duehr,R,Calgary Flames,152,1,-82.0,4.0,2023020051
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,230,1,68.0,11.0,2023020094
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,253,2,-47.0,2.0,2023020094
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,328,2,-86.0,-2.0,2023020391
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,328,2,-86.0,-2.0,2023020391
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,491,2,65.0,-19.0,2023020044
37.0,8477998.0,Warren Foegele,L,Edmonton Oilers,560,3,63.0,1.0,2023020511
3.0,8478840.0,Will Borgen,D,Seattle,317,2,55.0,-28.0,2023020573
50.0,8482157.0,Will Cuylle,L,New York Rangers,438,2,82.0,-2.0,2023020183
50.0,8482157.0,Will Cuylle,L,New York Rangers,465,2,70.0,6.0,2023020370
50.0,8482157.0,Will Cuylle,L,New York Rangers,610,3,-65.0,1.0,2023020022
50.0,8482157.0,Will Cuylle,L,New York Rangers,675,3,-79.0,2.0,2023020148
50.0,8482157.0,Will Cuylle,L,New York Rangers,688,3,-87.0,3.0,2023020424
50.0,8482157.0,Will Cuylle,L,New York Rangers,717,3,-69.0,13.0,2023020511
28.0,8477478.0,William Carrier,L,Vegas Golden Knights,175,1,79.0,-2.0,2023020486
28.0,8477478.0,William Carrier,L,Vegas Golden Knights,444,2,-64.0,-12.0,2023020125
28.0,8477478.0,William Carrier,L,Vegas Golden Knights,457,2,72.0,10.0,2023020173
28.0,8477478.0,William Carrier,L,Vegas Golden Knights,486,2,81.0,5.0,2023020138
28.0,8477478.0,William Carrier,L,Vegas Golden Knights,741,3,87.0,-3.0,2023020486
72.0,8482667.0,William Eklund,L,San Jose Sharks,268,2,-69.0,-14.0,2023020250
72.0,8482667.0,William Eklund,L,San Jose Sharks,403,2,-58.0,21.0,2023020300
72.0,8482667.0,William Eklund,L,San Jose Sharks,460,2,-87.0,5.0,2023020047
72.0,8482667.0,William Eklund,L,San Jose Sharks,498,2,-69.0,22.0,2023020189
72.0,8482667.0,William Eklund,L,San Jose Sharks,694,3,63.0,-19.0,2023020441
72.0,8482667.0,William Eklund,L,San Jose Sharks,771,3,-21.0,-30.0,2023020355
72.0,8482667.0,William Eklund,L,San Jose Sharks,799,5,82.0,0.0,2023020300
72.0,8482667.0,William Eklund,L,San Jose Sharks,871,4,58.0,-15.0,2023020383
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,58,1,-80.0,1.0,2023020111
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,67,1,75.0,6.0,2023020071
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,144,1,-68.0,-10.0,2023020155
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,209,1,81.0,10.0,2023020325
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,339,2,-63.0,-30.0,2023020255
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,412,2,-72.0,19.0,2023020353
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,447,2,75.0,8.0,2023020544
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,509,3,-79.0,13.0,2023020209
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,620,3,-84.0,2.0,2023020478
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,653,3,-51.0,-3.0,2023020192
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,679,3,-59.0,25.0,2023020173
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,742,3,-67.0,12.0,2023020440
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,749,3,-86.0,-11.0,2023020173
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,752,3,64.0,-35.0,2023020390
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,752,3,64.0,-35.0,2023020390
71.0,8476448.0,William Karlsson,C,Vegas Golden Knights,764,3,-76.0,6.0,2023020048
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,48,1,-80.0,1.0,2023020207
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,59,1,-82.0,-18.0,2023020070
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,91,1,-55.0,4.0,2023020190
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,206,1,-75.0,-19.0,2023020122
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,275,1,-90.0,2.0,2023020026
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,320,2,57.0,17.0,2023020207
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,339,2,-80.0,10.0,2023020083
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,346,2,-76.0,7.0,2023020585
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,355,2,90.0,-4.0,2023020215
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,540,2,60.0,32.0,2023020005
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,585,3,-82.0,5.0,2023020449
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,590,3,-67.0,2.0,2023020251
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,638,3,-75.0,18.0,2023020517
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,646,3,-65.0,20.0,2023020613
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,676,4,81.0,4.0,2023020267
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,716,3,-60.0,-22.0,2023020026
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,721,3,-59.0,-21.0,2023020395
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,721,3,-59.0,-21.0,2023020395
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,721,3,-59.0,-21.0,2023020395
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,745,3,-91.0,-5.0,2023020613
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,763,3,86.0,-2.0,2023020585
88.0,8477939.0,William Nylander,R,Toronto Maple Leafs,801,3,-86.0,6.0,2023020466
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,24,1,-63.0,18.0,2023020305
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,71,1,-74.0,-17.0,2023020072
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,323,2,-71.0,8.0,2023020223
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,331,2,-69.0,-15.0,2023020211
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,338,2,51.0,-16.0,2023020305
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,590,3,-73.0,5.0,2023020178
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,663,3,-69.0,3.0,2023020651
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,694,3,-77.0,2.0,2023020577
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,712,3,-34.0,22.0,2023020136
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,748,3,-87.0,-4.0,2023020088
53.0,8482740.0,Wyatt Johnston,C,Dallas Stars,765,3,69.0,-6.0,2023020223
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,111,1,-87.0,-4.0,2023020297
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,156,1,-51.0,-33.0,2023020372
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,175,1,62.0,-13.0,2023020256
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,291,1,81.0,-3.0,2023020319
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,595,3,81.0,3.0,2023020468
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,714,3,70.0,9.0,2023020398
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,714,3,70.0,9.0,2023020398
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,714,3,70.0,9.0,2023020398
13.0,8478508.0,Yakov Trenin,C,Nashville Predators,810,3,82.0,2.0,2023020275
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,115,1,85.0,-7.0,2023020060
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,143,1,82.0,-1.0,2023020598
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,158,1,-63.0,5.0,2023020133
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,216,1,-80.0,-2.0,2023020625
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,270,1,88.0,-11.0,2023020292
37.0,8476826.0,Yanni Gourde,C,Seattle,566,3,-85.0,-4.0,2023020573
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,614,3,85.0,1.0,2023020265
37.0,8476826.0,Yanni Gourde,C,Seattle Kraken,828,5,76.0,-10.0,2023020473
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,96,1,50.0,4.0,2023020420
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,232,1,61.0,-20.0,2023020230
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,364,2,-26.0,21.0,2023020463
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,375,2,-87.0,9.0,2023020337
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,430,2,-82.0,-4.0,2023020449
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,490,2,-67.0,-5.0,2023020321
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,553,3,80.0,5.0,2023020405
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,610,3,61.0,-14.0,2023020499
59.0,8482475.0,Yegor Chinakhov,R,Columbus Blue Jackets,615,3,46.0,2.0,2023020405
